Juz,Surah,Aayah,pageNum,lineNum,text,Tag,Quarter
11,9,108,184,1,اَوَّلِ    یَوۡمٍ    اَحَقُّ    اَنۡ   تَقُوۡمَ   فِیۡہِ ؕ   فِیۡہِ   رِجَالٌ   یُّحِبُّوۡنَ   اَنۡ   یَّتَطَہَّرُوۡا ؕ,0,<null>
11,9,108,184,2,وَ     اللّٰہُ     یُحِبُّ     الۡمُطَّہِّرِیۡنَ     ﴿۱۰۸﴾,0,<null>
11,9,109,184,2,     اَفَمَنۡ     اَسَّسَ     بُنۡیَانَہٗ    عَلٰی    تَقۡوٰی,0,<null>
11,9,109,184,3,مِنَ       اللّٰہِ       وَ       رِضۡوَانٍ       خَیۡرٌ       اَمۡ       مَّنۡ       اَسَّسَ       بُنۡیَانَہٗ       عَلٰی      شَفَا,0,<null>
11,9,109,184,4,جُرُفٍ      ہَارٍ      فَانۡہَارَ      بِہٖ      فِیۡ      نَارِ      جَہَنَّمَ ؕ     وَ     اللّٰہُ     لَا     یَہۡدِی     الۡقَوۡمَ,0,<null>
11,9,109,184,5,الظّٰلِمِیۡنَ     ﴿۱۰۹﴾,0,<null>
11,9,110,184,5,     لَا     یَزَالُ     بُنۡیَانُہُمُ     الَّذِیۡ     بَنَوۡا     رِیۡبَۃً     فِیۡ     قُلُوۡبِہِمۡ,0,<null>
11,9,110,184,6,اِلَّاۤ    اَنۡ    تَقَطَّعَ    قُلُوۡبُہُمۡ ؕ    وَ   اللّٰہُ   عَلِیۡمٌ   حَکِیۡمٌ   ٪﴿۱۱۰﴾,0,<null>
11,9,111,184,6,   اِنَّ   اللّٰہَ   اشۡتَرٰی,0,<null>
11,9,111,184,7,مِنَ           الۡمُؤۡمِنِیۡنَ           اَنۡفُسَہُمۡ           وَ           اَمۡوَالَہُمۡ           بِاَنَّ           لَہُمُ           الۡجَنَّۃَ ؕ,0,<null>
11,9,111,184,8,یُقَاتِلُوۡنَ      فِیۡ      سَبِیۡلِ      اللّٰہِ      فَیَقۡتُلُوۡنَ      وَ      یُقۡتَلُوۡنَ ۟     وَعۡدًا     عَلَیۡہِ,0,<null>
11,9,111,184,9,حَقًّا     فِی     التَّوۡرٰىۃِ    وَ    الۡاِنۡجِیۡلِ    وَ    الۡقُرۡاٰنِ ؕ    وَ    مَنۡ    اَوۡفٰی    بِعَہۡدِہٖ    مِنَ,0,<null>
11,9,111,184,10,اللّٰہِ     فَاسۡتَبۡشِرُوۡا     بِبَیۡعِکُمُ     الَّذِیۡ     بَایَعۡتُمۡ     بِہٖ ؕ     وَ     ذٰلِکَ    ہُوَ    الۡفَوۡزُ,0,<null>
11,9,111,184,11,الۡعَظِیۡمُ    ﴿۱۱۱﴾,0,<null>
11,9,112,184,11,    اَلتَّآئِبُوۡنَ    الۡعٰبِدُوۡنَ    الۡحٰمِدُوۡنَ   السَّآئِحُوۡنَ   الرّٰکِعُوۡنَ,0,<null>
11,9,112,184,12,السّٰجِدُوۡنَ        الۡاٰمِرُوۡنَ        بِالۡمَعۡرُوۡفِ        وَ        النَّاہُوۡنَ        عَنِ        الۡمُنۡکَرِ        وَ,0,<null>
11,9,112,184,13,الۡحٰفِظُوۡنَ    لِحُدُوۡدِ    اللّٰہِ ؕ    وَ    بَشِّرِ    الۡمُؤۡمِنِیۡنَ    ﴿۱۱۲﴾,0,<null>
11,9,113,184,13,   مَا   کَانَ   لِلنَّبِیِّ   وَ,0,<null>
11,9,113,184,14,الَّذِیۡنَ      اٰمَنُوۡۤا      اَنۡ      یَّسۡتَغۡفِرُوۡا      لِلۡمُشۡرِکِیۡنَ      وَ      لَوۡ      کَانُوۡۤا     اُولِیۡ     قُرۡبٰی,0,<null>
11,9,113,184,15,مِنۡۢ بَعۡدِ مَا تَبَیَّنَ لَہُمۡ اَنَّہُمۡ اَصۡحٰبُ الۡجَحِیۡمِ ﴿۱۱۳﴾,0,<null>
11,9,114,184,15, وَ مَا کَانَ اسۡتِغۡفَارُ,0,<null>
11,9,114,184,16,اِبۡرٰہِیۡمَ      لِاَبِیۡہِ      اِلَّا      عَنۡ      مَّوۡعِدَۃٍ      وَّعَدَہَاۤ      اِیَّاہُ ۚ      فَلَمَّا      تَبَیَّنَ     لَہٗۤ,0,<null>
11,9,114,185,1,اَنَّہٗ   عَدُوٌّ   لِّلّٰہِ   تَبَرَّاَ   مِنۡہُ ؕ   اِنَّ  اِبۡرٰہِیۡمَ  لَاَوَّاہٌ  حَلِیۡمٌ  ﴿۱۱۴﴾,0,<null>
11,9,115,185,1,  وَ  مَا  کَانَ,0,<null>
11,9,115,185,2,اللّٰہُ    لِیُضِلَّ    قَوۡمًۢا    بَعۡدَ    اِذۡ    ہَدٰىہُمۡ    حَتّٰی   یُبَیِّنَ   لَہُمۡ   مَّا   یَتَّقُوۡنَ ؕ,0,<null>
11,9,115,185,3,اِنَّ اللّٰہَ بِکُلِّ شَیۡءٍ عَلِیۡمٌ ﴿۱۱۵﴾,0,<null>
11,9,116,185,3, اِنَّ اللّٰہَ لَہٗ مُلۡکُ السَّمٰوٰتِ وَ الۡاَرۡضِ ؕ,0,<null>
11,9,116,185,4,یُحۡیٖ   وَ   یُمِیۡتُ ؕ   وَ   مَا   لَکُمۡ   مِّنۡ   دُوۡنِ   اللّٰہِ   مِنۡ  وَّلِیٍّ  وَّ  لَا  نَصِیۡرٍ  ﴿۱۱۶﴾,0,<null>
11,9,117,185,5,لَقَدۡ      تَّابَ      اللّٰہُ      عَلَی      النَّبِیِّ      وَ      الۡمُہٰجِرِیۡنَ      وَ      الۡاَنۡصَارِ      الَّذِیۡنَ,0,<null>
11,9,117,185,6,اتَّبَعُوۡہُ    فِیۡ    سَاعَۃِ    الۡعُسۡرَۃِ    مِنۡۢ    بَعۡدِ    مَا    کَادَ   یَزِیۡغُ   قُلُوۡبُ   فَرِیۡقٍ,0,<null>
11,9,117,185,7,مِّنۡہُمۡ  ثُمَّ  تَابَ  عَلَیۡہِمۡ ؕ  اِنَّہٗ  بِہِمۡ رَءُوۡفٌ رَّحِیۡمٌ ۙؖ﴿۱۱۷﴾,0,<null>
11,9,118,185,7, وَّ عَلَی الثَّلٰثَۃِ,0,<null>
11,9,118,185,8,الَّذِیۡنَ     خُلِّفُوۡا ؕ     حَتّٰۤی     اِذَا     ضَاقَتۡ     عَلَیۡہِمُ     الۡاَرۡضُ     بِمَا     رَحُبَتۡ,0,<null>
11,9,118,185,9,وَ     ضَاقَتۡ     عَلَیۡہِمۡ     اَنۡفُسُہُمۡ     وَ     ظَنُّوۡۤا     اَنۡ     لَّا     مَلۡجَاَ     مِنَ     اللّٰہِ    اِلَّاۤ,0,<null>
11,9,118,185,10,اِلَیۡہِ ؕ  ثُمَّ  تَابَ  عَلَیۡہِمۡ  لِیَتُوۡبُوۡا ؕ  اِنَّ  اللّٰہَ  ہُوَ التَّوَّابُ الرَّحِیۡمُ ٪﴿۱۱۸﴾,0,<null>
11,9,119,185,11,یٰۤاَیُّہَا  الَّذِیۡنَ  اٰمَنُوا  اتَّقُوا  اللّٰہَ  وَ  کُوۡنُوۡا  مَعَ  الصّٰدِقِیۡنَ ﴿۱۱۹﴾,0,<null>
11,9,120,185,11, مَا کَانَ,0,<null>
11,9,120,185,12,لِاَہۡلِ       الۡمَدِیۡنَۃِ       وَ       مَنۡ       حَوۡلَہُمۡ       مِّنَ      الۡاَعۡرَابِ      اَنۡ      یَّتَخَلَّفُوۡا,0,<null>
11,9,120,185,13,عَنۡ       رَّسُوۡلِ       اللّٰہِ       وَ       لَا      یَرۡغَبُوۡا      بِاَنۡفُسِہِمۡ      عَنۡ      نَّفۡسِہٖ ؕ      ذٰلِکَ,0,<null>
11,9,120,185,14,بِاَنَّہُمۡ      لَا      یُصِیۡبُہُمۡ     ظَمَاٌ     وَّ     لَا     نَصَبٌ     وَّ     لَا     مَخۡمَصَۃٌ     فِیۡ     سَبِیۡلِ,0,<null>
11,9,120,185,15,اللّٰہِ     وَ     لَا     یَطَٮُٔوۡنَ     مَوۡطِئًا     یَّغِیۡظُ    الۡکُفَّارَ    وَ    لَا    یَنَالُوۡنَ    مِنۡ    عَدُوٍّ,0,<null>
11,9,120,185,16,نَّیۡلًا     اِلَّا     کُتِبَ     لَہُمۡ     بِہٖ     عَمَلٌ     صَالِحٌ ؕ     اِنَّ     اللّٰہَ     لَا     یُضِیۡعُ     اَجۡرَ,0,<null>
11,9,120,186,1,الۡمُحۡسِنِیۡنَ      ۙؖ﴿۱۲۰﴾,0,<null>
11,9,121,186,1,      وَ     لَا     یُنۡفِقُوۡنَ     نَفَقَۃً     صَغِیۡرَۃً     وَّ     لَا     کَبِیۡرَۃً,0,<null>
11,9,121,186,2,وَّ     لَا     یَقۡطَعُوۡنَ     وَادِیًا     اِلَّا     کُتِبَ    لَہُمۡ    لِیَجۡزِیَہُمُ    اللّٰہُ    اَحۡسَنَ    مَا,0,<null>
11,9,121,186,3,کَانُوۡا   یَعۡمَلُوۡنَ   ﴿۱۲۱﴾,0,<null>
11,9,122,186,3,  وَ  مَا  کَانَ  الۡمُؤۡمِنُوۡنَ  لِیَنۡفِرُوۡا  کَآفَّۃً ؕ  فَلَوۡ  لَا,0,<null>
11,9,122,186,4,نَفَرَ      مِنۡ      کُلِّ      فِرۡقَۃٍ      مِّنۡہُمۡ      طَآئِفَۃٌ      لِّیَتَفَقَّہُوۡا      فِی      الدِّیۡنِ      وَ,0,<null>
11,9,122,186,5,لِیُنۡذِرُوۡا   قَوۡمَہُمۡ   اِذَا   رَجَعُوۡۤا   اِلَیۡہِمۡ  لَعَلَّہُمۡ  یَحۡذَرُوۡنَ  ٪﴿۱۲۲﴾,0,<null>
11,9,123,186,5,  یٰۤاَیُّہَا,0,<null>
11,9,123,186,6,الَّذِیۡنَ  اٰمَنُوۡا  قَاتِلُوا  الَّذِیۡنَ  یَلُوۡنَکُمۡ  مِّنَ  الۡکُفَّارِ وَ لۡیَجِدُوۡا فِیۡکُمۡ,0,<null>
11,9,123,186,7,غِلۡظَۃً ؕ وَ اعۡلَمُوۡۤا اَنَّ اللّٰہَ مَعَ الۡمُتَّقِیۡنَ ﴿۱۲۳﴾,0,<null>
11,9,124,186,7, وَ اِذَا مَاۤ اُنۡزِلَتۡ سُوۡرَۃٌ,0,<null>
11,9,124,186,8,فَمِنۡہُمۡ      مَّنۡ      یَّقُوۡلُ      اَیُّکُمۡ      زَادَتۡہُ      ہٰذِہٖۤ     اِیۡمَانًا ۚ     فَاَمَّا     الَّذِیۡنَ,0,<null>
11,9,124,186,9,اٰمَنُوۡا    فَزَادَتۡہُمۡ    اِیۡمَانًا    وَّ    ہُمۡ    یَسۡتَبۡشِرُوۡنَ    ﴿۱۲۴﴾,0,<null>
11,9,125,186,9,   وَ   اَمَّا   الَّذِیۡنَ,0,<null>
11,9,125,186,10,فِیۡ       قُلُوۡبِہِمۡ       مَّرَضٌ       فَزَادَتۡہُمۡ      رِجۡسًا      اِلٰی      رِجۡسِہِمۡ      وَ      مَا      تُوۡا,0,<null>
11,9,125,186,11,وَ   ہُمۡ   کٰفِرُوۡنَ   ﴿۱۲۵﴾,0,<null>
11,9,126,186,11,   اَوَ   لَا   یَرَوۡنَ   اَنَّہُمۡ   یُفۡتَنُوۡنَ   فِیۡ   کُلِّ   عَامٍ   مَّرَّۃً,0,<null>
11,9,126,186,12,اَوۡ   مَرَّتَیۡنِ   ثُمَّ   لَا  یَتُوۡبُوۡنَ  وَ  لَا  ہُمۡ  یَذَّکَّرُوۡنَ  ﴿۱۲۶﴾,0,<null>
11,9,127,186,12,  وَ  اِذَا  مَاۤ  اُنۡزِلَتۡ,0,<null>
11,9,127,186,13,سُوۡرَۃٌ       نَّظَرَ       بَعۡضُہُمۡ       اِلٰی      بَعۡضٍ ؕ      ہَلۡ      یَرٰىکُمۡ      مِّنۡ      اَحَدٍ      ثُمَّ,0,<null>
11,9,127,186,14,انۡصَرَفُوۡا ؕ     صَرَفَ     اللّٰہُ     قُلُوۡبَہُمۡ     بِاَنَّہُمۡ     قَوۡمٌ     لَّا     یَفۡقَہُوۡنَ     ﴿۱۲۷﴾,0,<null>
11,9,128,186,15,لَقَدۡ       جَآءَکُمۡ       رَسُوۡلٌ       مِّنۡ       اَنۡفُسِکُمۡ       عَزِیۡزٌ       عَلَیۡہِ      مَا      عَنِتُّمۡ,0,<null>
11,9,128,186,16,حَرِیۡصٌ      عَلَیۡکُمۡ      بِالۡمُؤۡمِنِیۡنَ     رَءُوۡفٌ     رَّحِیۡمٌ     ﴿۱۲۸﴾,0,<null>
11,9,129,186,16,     فَاِنۡ     تَوَلَّوۡا,0,<null>
11,9,129,187,1,فَقُلۡ     حَسۡبِیَ     اللّٰہُ ۫٭ۖ     لَاۤ     اِلٰہَ     اِلَّا     ہُوَ ؕ     عَلَیۡہِ     تَوَکَّلۡتُ     وَ     ہُوَ     رَبُّ,0,<null>
11,9,129,187,2,الۡعَرۡشِ الۡعَظِیۡمِ ٪﴿۱۲۹﴾,0,<null>
11,10,1,187,3,سُوۡرَۃُ یونس بِسۡمِ اللّٰہِ الرَّحۡمٰنِ الرَّحِیۡمِ,1,<null>
11,10,1,187,4,الٓرٰ ۟    تِلۡکَ    اٰیٰتُ    الۡکِتٰبِ    الۡحَکِیۡمِ    ﴿۱﴾,0,<null>
11,10,2,187,4,    اَکَانَ   لِلنَّاسِ   عَجَبًا   اَنۡ,0,<null>
11,10,2,187,5,اَوۡحَیۡنَاۤ       اِلٰی       رَجُلٍ       مِّنۡہُمۡ       اَنۡ       اَنۡذِرِ       النَّاسَ      وَ      بَشِّرِ      الَّذِیۡنَ,0,<null>
11,10,2,187,6,اٰمَنُوۡۤا        اَنَّ        لَہُمۡ        قَدَمَ        صِدۡقٍ       عِنۡدَ       رَبِّہِمۡ ؕؔ       قَالَ       الۡکٰفِرُوۡنَ,0,<null>
11,10,2,187,7,اِنَّ   ہٰذَا   لَسٰحِرٌ   مُّبِیۡنٌ   ﴿۲﴾,0,<null>
11,10,3,187,7,   اِنَّ   رَبَّکُمُ   اللّٰہُ   الَّذِیۡ   خَلَقَ  السَّمٰوٰتِ,0,<null>
11,10,3,187,8,وَ        الۡاَرۡضَ        فِیۡ        سِتَّۃِ       اَیَّامٍ       ثُمَّ       اسۡتَوٰی       عَلَی       الۡعَرۡشِ       یُدَبِّرُ,0,<null>
11,10,3,187,9,الۡاَمۡرَ ؕ     مَا     مِنۡ     شَفِیۡعٍ     اِلَّا     مِنۡۢ     بَعۡدِ    اِذۡنِہٖ ؕ    ذٰلِکُمُ    اللّٰہُ    رَبُّکُمۡ,0,<null>
11,10,3,187,10,فَاعۡبُدُوۡہُ ؕ اَفَلَا تَذَکَّرُوۡنَ ﴿۳﴾,0,<null>
11,10,4,187,10, اِلَیۡہِ مَرۡجِعُکُمۡ جَمِیۡعًا ؕ وَعۡدَ اللّٰہِ,0,<null>
11,10,4,187,11,حَقًّا ؕ     اِنَّہٗ     یَبۡدَؤُا    الۡخَلۡقَ    ثُمَّ    یُعِیۡدُہٗ    لِیَجۡزِیَ    الَّذِیۡنَ    اٰمَنُوۡا    وَ,0,<null>
11,10,4,187,12,عَمِلُوا      الصّٰلِحٰتِ      بِالۡقِسۡطِ ؕ      وَ      الَّذِیۡنَ     کَفَرُوۡا     لَہُمۡ     شَرَابٌ     مِّنۡ,0,<null>
11,10,4,187,13,حَمِیۡمٍ    وَّ    عَذَابٌ    اَلِیۡمٌۢ    بِمَا    کَانُوۡا    یَکۡفُرُوۡنَ    ﴿۴﴾,0,<null>
11,10,5,187,13,   ہُوَ   الَّذِیۡ   جَعَلَ,0,<null>
11,10,5,187,14,الشَّمۡسَ     ضِیَآءً     وَّ     الۡقَمَرَ     نُوۡرًا     وَّ     قَدَّرَہٗ     مَنَازِلَ     لِتَعۡلَمُوۡا     عَدَدَ,0,<null>
11,10,5,187,15,السِّنِیۡنَ    وَ    الۡحِسَابَ ؕ    مَا    خَلَقَ    اللّٰہُ    ذٰلِکَ    اِلَّا   بِالۡحَقِّ ۚ   یُفَصِّلُ,0,<null>
11,10,5,187,16,الۡاٰیٰتِ   لِقَوۡمٍ   یَّعۡلَمُوۡنَ   ﴿۵﴾,0,<null>
11,10,6,187,16,   اِنَّ   فِی   اخۡتِلَافِ   الَّیۡلِ   وَ   النَّہَارِ  وَ  مَا,0,<null>
11,10,6,188,1,خَلَقَ    اللّٰہُ    فِی    السَّمٰوٰتِ    وَ    الۡاَرۡضِ    لَاٰیٰتٍ    لِّقَوۡمٍ    یَّتَّقُوۡنَ    ﴿۶﴾,0,<null>
11,10,7,188,1,    اِنَّ,0,<null>
11,10,7,188,2,الَّذِیۡنَ      لَا      یَرۡجُوۡنَ     لِقَآءَنَا     وَ     رَضُوۡا     بِالۡحَیٰوۃِ     الدُّنۡیَا     وَ     اطۡمَاَنُّوۡا,0,<null>
11,10,7,188,3,بِہَا    وَ    الَّذِیۡنَ    ہُمۡ   عَنۡ   اٰیٰتِنَا   غٰفِلُوۡنَ   ۙؖ﴿۷﴾,0,<null>
11,10,8,188,3,   اُولٰٓئِکَ   مَاۡوٰىہُمُ   النَّارُ,0,<null>
11,10,8,188,4,بِمَا     کَانُوۡا     یَکۡسِبُوۡنَ     ﴿۸﴾,0,<null>
11,10,9,188,4,     اِنَّ    الَّذِیۡنَ    اٰمَنُوۡا    وَ    عَمِلُوا    الصّٰلِحٰتِ,0,<null>
11,10,9,188,5,یَہۡدِیۡہِمۡ        رَبُّہُمۡ        بِـاِیۡمَانِہِمۡ ۚ        تَجۡرِیۡ        مِنۡ       تَحۡتِہِمُ       الۡاَنۡہٰرُ       فِیۡ,0,<null>
11,10,9,188,6,جَنّٰتِ    النَّعِیۡمِ    ﴿۹﴾,0,<null>
11,10,10,188,6,    دَعۡوٰىہُمۡ    فِیۡہَا    سُبۡحٰنَکَ    اللّٰہُمَّ    وَ    تَحِیَّتُہُمۡ,0,<null>
11,10,10,188,7,فِیۡہَا    سَلٰمٌ ۚ    وَ    اٰخِرُ    دَعۡوٰىہُمۡ    اَنِ    الۡحَمۡدُ    لِلّٰہِ    رَبِّ    الۡعٰلَمِیۡنَ    ٪﴿۱۰﴾,0,<null>
11,10,11,188,8,وَ    لَوۡ    یُعَجِّلُ    اللّٰہُ    لِلنَّاسِ    الشَّرَّ   اسۡتِعۡجَالَہُمۡ   بِالۡخَیۡرِ   لَقُضِیَ   اِلَیۡہِمۡ,0,<null>
11,10,11,188,9,اَجَلُہُمۡ ؕ فَنَذَرُ الَّذِیۡنَ لَا یَرۡجُوۡنَ لِقَآءَنَا فِیۡ طُغۡیَانِہِمۡ یَعۡمَہُوۡنَ ﴿۱۱﴾,0,<null>
11,10,12,188,10,وَ     اِذَا     مَسَّ     الۡاِنۡسَانَ     الضُّرُّ    دَعَانَا    لِجَنۡۢبِہٖۤ    اَوۡ    قَاعِدًا    اَوۡ    قَآئِمًا ۚ,0,<null>
11,10,12,188,11,فَلَمَّا    کَشَفۡنَا    عَنۡہُ    ضُرَّہٗ    مَرَّ   کَاَنۡ   لَّمۡ   یَدۡعُنَاۤ   اِلٰی   ضُرٍّ   مَّسَّہٗ ؕ   کَذٰلِکَ,0,<null>
11,10,12,188,12,زُیِّنَ  لِلۡمُسۡرِفِیۡنَ  مَا  کَانُوۡا  یَعۡمَلُوۡنَ  ﴿۱۲﴾,0,<null>
11,10,13,188,12,  وَ  لَقَدۡ  اَہۡلَکۡنَا الۡقُرُوۡنَ مِنۡ,0,<null>
11,10,13,188,13,قَبۡلِکُمۡ      لَمَّا      ظَلَمُوۡا ۙ      وَ     جَآءَتۡہُمۡ     رُسُلُہُمۡ     بِالۡبَیِّنٰتِ     وَ     مَا     کَانُوۡا,0,<null>
11,10,13,188,14,لِیُؤۡمِنُوۡا ؕ     کَذٰلِکَ     نَجۡزِی     الۡقَوۡمَ     الۡمُجۡرِمِیۡنَ     ﴿۱۳﴾,0,<null>
11,10,14,188,14,     ثُمَّ     جَعَلۡنٰکُمۡ,0,<null>
11,10,14,188,15,خَلٰٓئِفَ   فِی   الۡاَرۡضِ   مِنۡۢ   بَعۡدِہِمۡ   لِنَنۡظُرَ   کَیۡفَ   تَعۡمَلُوۡنَ   ﴿۱۴﴾,0,<null>
11,10,15,188,15,   وَ  اِذَا,0,<null>
11,10,15,188,16,تُتۡلٰی   عَلَیۡہِمۡ   اٰیَاتُنَا   بَیِّنٰتٍ ۙ   قَالَ   الَّذِیۡنَ   لَا  یَرۡجُوۡنَ  لِقَآءَنَا  ائۡتِ,0,<null>
11,10,15,189,1,بِقُرۡاٰنٍ      غَیۡرِ      ہٰذَاۤ      اَوۡ      بَدِّلۡہُ ؕ      قُلۡ      مَا      یَکُوۡنُ      لِیۡۤ      اَنۡ      اُبَدِّلَہٗ      مِنۡ,0,<null>
11,10,15,189,2,تِلۡقَآیِٔ       نَفۡسِیۡ ۚ       اِنۡ       اَتَّبِعُ       اِلَّا       مَا       یُوۡحٰۤی       اِلَیَّ ۚ      اِنِّیۡۤ      اَخَافُ      اِنۡ,0,<null>
11,10,15,189,3,عَصَیۡتُ     رَبِّیۡ     عَذَابَ     یَوۡمٍ    عَظِیۡمٍ    ﴿۱۵﴾,0,<null>
11,10,16,189,3,    قُلۡ    لَّوۡ    شَآءَ    اللّٰہُ    مَا    تَلَوۡتُہٗ,0,<null>
11,10,16,189,4,عَلَیۡکُمۡ      وَ      لَاۤ     اَدۡرٰىکُمۡ     بِہٖ ۫ۖ     فَقَدۡ     لَبِثۡتُ     فِیۡکُمۡ     عُمُرًا     مِّنۡ     قَبۡلِہٖ ؕ,0,<null>
11,10,16,189,5,اَفَلَا      تَعۡقِلُوۡنَ      ﴿۱۶﴾,0,<null>
11,10,17,189,5,     فَمَنۡ     اَظۡلَمُ     مِمَّنِ     افۡتَرٰی     عَلَی     اللّٰہِ     کَذِبًا     اَوۡ,0,<null>
11,10,17,189,6,کَذَّبَ    بِاٰیٰتِہٖ ؕ    اِنَّہٗ   لَا   یُفۡلِحُ   الۡمُجۡرِمُوۡنَ   ﴿۱۷﴾,0,<null>
11,10,18,189,6,   وَ   یَعۡبُدُوۡنَ   مِنۡ   دُوۡنِ,0,<null>
11,10,18,189,7,اللّٰہِ       مَا       لَا       یَضُرُّہُمۡ       وَ       لَا       یَنۡفَعُہُمۡ      وَ      یَقُوۡلُوۡنَ      ہٰۤؤُلَآءِ      شُفَعَآؤُنَا,0,<null>
11,10,18,189,8,عِنۡدَ     اللّٰہِ ؕ     قُلۡ     اَتُنَبِّٮُٔوۡنَ     اللّٰہَ     بِمَا     لَا     یَعۡلَمُ     فِی    السَّمٰوٰتِ    وَ    لَا    فِی,0,<null>
11,10,18,189,9,الۡاَرۡضِ ؕ     سُبۡحٰنَہٗ     وَ     تَعٰلٰی     عَمَّا     یُشۡرِکُوۡنَ    ﴿۱۸﴾,0,<null>
11,10,19,189,9,    وَ    مَا    کَانَ    النَّاسُ,0,<null>
11,10,19,189,10,اِلَّاۤ       اُمَّۃً       وَّاحِدَۃً       فَاخۡتَلَفُوۡا ؕ      وَ      لَوۡ      لَا      کَلِمَۃٌ      سَبَقَتۡ      مِنۡ      رَّبِّکَ,0,<null>
11,10,19,189,11,لَقُضِیَ     بَیۡنَہُمۡ     فِیۡمَا     فِیۡہِ     یَخۡتَلِفُوۡنَ     ﴿۱۹﴾,0,<null>
11,10,20,189,11,     وَ     یَقُوۡلُوۡنَ     لَوۡ     لَاۤ    اُنۡزِلَ,0,<null>
11,10,20,189,12,عَلَیۡہِ    اٰیَۃٌ    مِّنۡ    رَّبِّہٖ ۚ    فَقُلۡ    اِنَّمَا    الۡغَیۡبُ    لِلّٰہِ   فَانۡتَظِرُوۡا ۚ   اِنِّیۡ   مَعَکُمۡ,0,<null>
11,10,20,189,13,مِّنَ    الۡمُنۡتَظِرِیۡنَ    ٪﴿۲۰﴾,0,<null>
11,10,21,189,13,    وَ    اِذَاۤ    اَذَقۡنَا    النَّاسَ    رَحۡمَۃً    مِّنۡۢ    بَعۡدِ   ضَرَّآءَ,0,<null>
11,10,21,189,14,مَسَّتۡہُمۡ      اِذَا      لَہُمۡ      مَّکۡرٌ      فِیۡۤ      اٰیَاتِنَا ؕ     قُلِ     اللّٰہُ     اَسۡرَعُ     مَکۡرًا ؕ     اِنَّ,0,<null>
11,10,21,189,15,رُسُلَنَا یَکۡتُبُوۡنَ مَا تَمۡکُرُوۡنَ ﴿۲۱﴾,0,<null>
11,10,22,189,15, ہُوَ الَّذِیۡ یُسَیِّرُکُمۡ فِی الۡبَرِّ وَ الۡبَحۡرِ ؕ,0,<null>
11,10,22,189,16,حَتّٰۤی    اِذَا    کُنۡتُمۡ    فِی    الۡفُلۡکِ ۚ   وَ   جَرَیۡنَ   بِہِمۡ   بِرِیۡحٍ   طَیِّبَۃٍ   وَّ   فَرِحُوۡا   بِہَا,0,<null>
11,10,22,190,1,جَآءَتۡہَا       رِیۡحٌ       عَاصِفٌ       وَّ       جَآءَہُمُ       الۡمَوۡجُ       مِنۡ       کُلِّ       مَکَانٍ       وَّ      ظَنُّوۡۤا,0,<null>
11,10,22,190,2,اَنَّہُمۡ     اُحِیۡطَ     بِہِمۡ ۙ     دَعَوُا     اللّٰہَ     مُخۡلِصِیۡنَ     لَہُ     الدِّیۡنَ ۬ۚ    لَئِنۡ    اَنۡجَیۡتَنَا,0,<null>
11,10,22,190,3,مِنۡ    ہٰذِہٖ    لَنَکُوۡنَنَّ    مِنَ    الشّٰکِرِیۡنَ    ﴿۲۲﴾,0,<null>
11,10,23,190,3,    فَلَمَّاۤ    اَنۡجٰہُمۡ    اِذَا    ہُمۡ    یَبۡغُوۡنَ,0,<null>
11,10,23,190,4,فِی  الۡاَرۡضِ  بِغَیۡرِ  الۡحَقِّ ؕ  یٰۤاَیُّہَا  النَّاسُ  اِنَّمَا  بَغۡیُکُمۡ  عَلٰۤی  اَنۡفُسِکُمۡ ۙ  مَّتَاعَ,0,<null>
11,10,23,190,5,الۡحَیٰوۃِ   الدُّنۡیَا ۫   ثُمَّ  اِلَیۡنَا  مَرۡجِعُکُمۡ  فَنُنَبِّئُکُمۡ  بِمَا  کُنۡتُمۡ  تَعۡمَلُوۡنَ  ﴿۲۳﴾,0,<null>
11,10,24,190,6,اِنَّمَا      مَثَلُ      الۡحَیٰوۃِ      الدُّنۡیَا      کَمَآءٍ     اَنۡزَلۡنٰہُ     مِنَ     السَّمَآءِ     فَاخۡتَلَطَ     بِہٖ,0,<null>
11,10,24,190,7,نَبَاتُ       الۡاَرۡضِ       مِمَّا       یَاۡکُلُ       النَّاسُ       وَ       الۡاَنۡعَامُ ؕ      حَتّٰۤی      اِذَاۤ      اَخَذَتِ,0,<null>
11,10,24,190,8,الۡاَرۡضُ       زُخۡرُفَہَا       وَ       ازَّیَّنَتۡ       وَ       ظَنَّ       اَہۡلُہَاۤ       اَنَّہُمۡ      قٰدِرُوۡنَ      عَلَیۡہَاۤ ۙ,0,<null>
11,10,24,190,9,اَتٰہَاۤ         اَمۡرُنَا         لَیۡلًا         اَوۡ         نَہَارًا         فَجَعَلۡنٰہَا         حَصِیۡدًا         کَاَنۡ        لَّمۡ        تَغۡنَ,0,<null>
11,10,24,190,10,بِالۡاَمۡسِ ؕ    کَذٰلِکَ    نُفَصِّلُ   الۡاٰیٰتِ   لِقَوۡمٍ   یَّتَفَکَّرُوۡنَ   ﴿۲۴﴾,0,<null>
11,10,25,190,10,   وَ   اللّٰہُ   یَدۡعُوۡۤا,0,<null>
11,10,25,190,11,اِلٰی   دَارِ   السَّلٰمِ ؕ   وَ   یَہۡدِیۡ   مَنۡ   یَّشَآءُ   اِلٰی   صِرَاطٍ  مُّسۡتَقِیۡمٍ  ﴿۲۵﴾,0,<null>
